timestamp,baroPressurePa,baroTemperatureK,baroAltitudeM,,n,timestamp,baroPressurePa
2418554,102781.9946,286.6399998,119.9491814,,7553,2418554,102781.9946
2418610,102785.9985,286.6399998,120.2769064,,7554,2418610,102785.9985
2418666,102785.9985,286.6399998,120.2769064,,7555,2418666,102785.9985
2418722,102785.9985,286.6399998,120.2769064,,7556,2418722,102785.9985
2418779,102784.9976,286.6399998,120.1949761,,7557,2418779,102784.9976
2418835,102783.9966,286.6399998,120.1130452,,7558,2418835,102783.9966
2418891,102785.9985,286.6399998,120.2769064,,7559,2418891,102785.9985
2418947,102785.9985,286.6399998,120.2769064,,7560,2418947,102785.9985
2419003,102785.9985,286.6399998,120.2769064,,7561,2419003,102785.9985
2419060,102781.9946,286.6299995,119.9449967,,7562,2419060,102781.9946
2419116,102786.9995,286.6399998,120.3588361,,7563,2419116,102786.9995
2419172,102785.9985,286.6399998,120.2769064,,7564,2419172,102785.9985
2419228,102786.9995,286.6399998,120.3588361,,7565,2419228,102786.9995
2419284,102783.9966,286.6399998,120.1130452,,7566,2419284,102783.9966
2419341,102781.9946,286.6299995,119.9449967,,7567,2419341,102781.9946
2419397,102782.9956,286.6399998,120.0311136,,7568,2419397,102782.9956
2419453,102781.9946,286.6399998,119.9491814,,7569,2419453,102781.9946
2419509,102782.9956,286.6399998,120.0311136,,7570,2419509,102782.9956
2419565,102786.9995,286.6399998,120.3588361,,7571,2419565,102786.9995
2419622,102785.9985,286.6399998,120.2769064,,7572,2419622,102785.9985
2419678,102785.9985,286.6299995,120.2727102,,7573,2419678,102785.9985
2419734,102785.9985,286.6299995,120.2727102,,7574,2419734,102785.9985
2419790,102783.9966,286.6399998,120.1130452,,7575,2419790,102783.9966
2419847,102786.9995,286.6299995,120.354637,,7576,2419847,102786.9995
2419903,102785.9985,286.6299995,120.2727102,,7577,2419903,102785.9985
2419959,102786.9995,286.6399998,120.3588361,,7578,2419959,102786.9995
2420015,102788.0005,286.6299995,120.4365631,,7579,2420015,102788.0005
2420071,102781.9946,286.6299995,119.9449967,,7580,2420071,102781.9946
2420128,102782.9956,286.6399998,120.0311136,,7581,2420128,102782.9956
2420184,102784.9976,286.6299995,120.1907828,,7582,2420184,102784.9976
2420240,102786.9995,286.6299995,120.354637,,7583,2420240,102786.9995
2420296,102785.9985,286.6299995,120.2727102,,7584,2420296,102785.9985
2420352,102786.9995,286.6399998,120.3588361,,7585,2420352,102786.9995
2420409,102784.9976,286.6299995,120.1907828,,7586,2420409,102784.9976
2420465,102784.9976,286.6299995,120.1907828,,7587,2420465,102784.9976
2420521,102783.9966,286.6299995,120.1088547,,7588,2420521,102783.9966
2420577,102783.9966,286.6299995,120.1088547,,7589,2420577,102783.9966
2420634,102784.9976,286.6299995,120.1907828,,7590,2420634,102784.9976
2420690,102785.9985,286.6299995,120.2727102,,7591,2420690,102785.9985
2420746,102786.9995,286.6299995,120.354637,,7592,2420746,102786.9995
2420802,102786.9995,286.6299995,120.354637,,7593,2420802,102786.9995
2420858,102785.9985,286.6299995,120.2727102,,7594,2420858,102785.9985
2420915,102784.9976,286.6299995,120.1907828,,7595,2420915,102784.9976
2420971,102788.0005,286.6299995,120.4365631,,7596,2420971,102788.0005
2421027,102784.9976,286.6299995,120.1907828,,7597,2421027,102784.9976
2421083,102785.9985,286.6299995,120.2727102,,7598,2421083,102785.9985
2421139,102783.9966,286.6299995,120.1088547,,7599,2421139,102783.9966
2421195,102784.9976,286.6299995,120.1907828,,7600,2421195,102784.9976
2421252,102781.0059,286.6299995,119.8640658,,7601,2421252,102781.0059
2421308,102786.9995,286.6299995,120.354637,,7602,2421308,102786.9995
2421364,102785.9985,286.6399998,120.2769064,,7603,2421364,102785.9985
2421420,102784.9976,286.6299995,120.1907828,,7604,2421420,102784.9976
2421476,102783.9966,286.6299995,120.1088547,,7605,2421476,102783.9966
2421533,102786.9995,286.6299995,120.354637,,7606,2421533,102786.9995
2421589,102785.9985,286.6299995,120.2727102,,7607,2421589,102785.9985
2421645,102786.9995,286.6299995,120.354637,,7608,2421645,102786.9995
2421701,102784.9976,286.6299995,120.1907828,,7609,2421701,102784.9976
2421758,102786.9995,286.6299995,120.354637,,7610,2421758,102786.9995
2421814,102786.9995,286.6299995,120.354637,,7611,2421814,102786.9995
2421870,102782.9956,286.6299995,120.026926,,7612,2421870,102782.9956
2421926,102781.0059,286.6299995,119.8640658,,7613,2421926,102781.0059
2421982,102785.9985,286.6299995,120.2727102,,7614,2421982,102785.9985
2422039,102783.9966,286.6299995,120.1088547,,7615,2422039,102783.9966
2422095,102784.9976,286.6299995,120.1907828,,7616,2422095,102784.9976
2422151,102784.9976,286.6299995,120.1907828,,7617,2422151,102784.9976
2422207,102781.9946,286.6299995,119.9449967,,7618,2422207,102781.9946
2422263,102781.9946,286.6299995,119.9449967,,7619,2422263,102781.9946
2422319,102783.9966,286.6299995,120.1088547,,7620,2422319,102783.9966
2422376,102784.9976,286.6299995,120.1907828,,7621,2422376,102784.9976
2422432,102782.9956,286.6299995,120.026926,,7622,2422432,102782.9956
2422488,102783.9966,286.6299995,120.1088547,,7623,2422488,102783.9966
2422544,102785.9985,286.6299995,120.2727102,,7624,2422544,102785.9985
2422600,102783.9966,286.6299995,120.1088547,,7625,2422600,102783.9966
2422656,102784.9976,286.6299995,120.1907828,,7626,2422656,102784.9976
2422713,102785.9985,286.6299995,120.2727102,,7627,2422713,102785.9985
2422769,102783.9966,286.6299995,120.1088547,,7628,2422769,102783.9966
2422825,102782.9956,286.6299995,120.026926,,7629,2422825,102782.9956
2422882,102784.9976,286.6299995,120.1907828,,7630,2422882,102784.9976
2422938,102790.0024,286.6299995,120.6004135,,7631,2422938,102790.0024
2422994,102784.9976,286.6299995,120.1907828,,7632,2422994,102784.9976
2423050,102785.9985,286.6299995,120.2727102,,7633,2423050,102785.9985
2423106,102785.9985,286.6299995,120.2727102,,7634,2423106,102785.9985
2423163,102786.9995,286.6299995,120.354637,,7635,2423163,102786.9995
2423219,102786.9995,286.6299995,120.354637,,7636,2423219,102786.9995
2423275,102781.9946,286.6299995,119.9449967,,7637,2423275,102781.9946
2423331,102784.9976,286.6299995,120.1907828,,7638,2423331,102784.9976
2423387,102783.9966,286.6299995,120.1088547,,7639,2423387,102783.9966
2423444,102782.9956,286.6299995,120.026926,,7640,2423444,102782.9956
2423500,102783.9966,286.6299995,120.1088547,,7641,2423500,102783.9966
2423556,102786.9995,286.6299995,120.354637,,7642,2423556,102786.9995
2423612,102784.9976,286.6299995,120.1907828,,7643,2423612,102784.9976
2423668,102783.9966,286.6299995,120.1088547,,7644,2423668,102783.9966
2423725,102784.9976,286.6299995,120.1907828,,7645,2423725,102784.9976
2423781,102784.9976,286.6299995,120.1907828,,7646,2423781,102784.9976
2423837,102783.9966,286.6299995,120.1088547,,7647,2423837,102783.9966
2423893,102782.9956,286.6200003,120.0227388,,7648,2423893,102782.9956
2423950,102788.0005,286.6299995,120.4365631,,7649,2423950,102788.0005
2424006,102781.9946,286.6200003,119.9408123,,7650,2424006,102781.9946
2424062,102784.9976,286.6200003,120.1865899,,7651,2424062,102784.9976
2424118,102785.9985,286.6200003,120.2685144,,7652,2424118,102785.9985
2424174,102781.0059,286.6200003,119.8598843,,7653,2424174,102781.0059
2424231,102782.9956,286.6200003,120.0227388,,7654,2424231,102782.9956
2424287,102785.9985,286.6200003,120.2685144,,7655,2424287,102785.9985
2424343,102782.9956,286.6200003,120.0227388,,7656,2424343,102782.9956
2424399,102784.9976,286.6299995,120.1907828,,7657,2424399,102784.9976
2424455,102781.9946,286.6200003,119.9408123,,7658,2424455,102781.9946
2424512,102782.9956,286.6200003,120.0227388,,7659,2424512,102782.9956
2424568,102785.9985,286.6200003,120.2685144,,7660,2424568,102785.9985
2424624,102785.9985,286.6200003,120.2685144,,7661,2424624,102785.9985
2424680,102782.9956,286.6200003,120.0227388,,7662,2424680,102782.9956
2424737,102783.9966,286.6200003,120.1046647,,7663,2424737,102783.9966
2424793,102788.0005,286.6299995,120.4365631,,7664,2424793,102788.0005
2424849,102785.9985,286.6200003,120.2685144,,7665,2424849,102785.9985
2424905,102783.9966,286.6200003,120.1046647,,7666,2424905,102783.9966
2424962,102781.9946,286.6200003,119.9408123,,7667,2424962,102781.9946
2425018,102785.9985,286.6200003,120.2685144,,7668,2425018,102785.9985
2425074,102781.9946,286.6200003,119.9408123,,7669,2425074,102781.9946
2425130,102785.9985,286.6299995,120.2727102,,7670,2425130,102785.9985
2425186,102786.9995,286.6299995,120.354637,,7671,2425186,102786.9995
2425243,102785.9985,286.6200003,120.2685144,,7672,2425243,102785.9985
2425299,102783.9966,286.6200003,120.1046647,,7673,2425299,102783.9966
2425355,102786.9995,286.6200003,120.3504383,,7674,2425355,102786.9995
2425411,102785.9985,286.6200003,120.2685144,,7675,2425411,102785.9985
2425467,102784.9976,286.6200003,120.1865899,,7676,2425467,102784.9976
2425523,102783.9966,286.6200003,120.1046647,,7677,2425523,102783.9966
2425580,102785.9985,286.6200003,120.2685144,,7678,2425580,102785.9985
2425636,102783.9966,286.6200003,120.1046647,,7679,2425636,102783.9966
2425692,102784.9976,286.6200003,120.1865899,,7680,2425692,102784.9976
2425748,102786.9995,286.6200003,120.3504383,,7681,2425748,102786.9995
2425804,102781.9946,286.6200003,119.9408123,,7682,2425804,102781.9946
2425861,102789.0015,286.6200003,120.5142842,,7683,2425861,102789.0015
2425917,102782.9956,286.6200003,120.0227388,,7684,2425917,102782.9956
2425973,102786.9995,286.6200003,120.3504383,,7685,2425973,102786.9995
2426029,102788.0005,286.6200003,120.4323616,,7686,2426029,102788.0005
2426085,102784.9976,286.6200003,120.1865899,,7687,2426085,102784.9976
2426142,102781.9946,286.6200003,119.9408123,,7688,2426142,102781.9946
2426198,102786.9995,286.6200003,120.3504383,,7689,2426198,102786.9995
2426254,102786.9995,286.6200003,120.3504383,,7690,2426254,102786.9995
2426310,102788.0005,286.6200003,120.4323616,,7691,2426310,102788.0005
2426366,102789.0015,286.6200003,120.5142842,,7692,2426366,102789.0015
2426423,102788.0005,286.6200003,120.4323616,,7693,2426423,102788.0005
2426479,102785.9985,286.6200003,120.2685144,,7694,2426479,102785.9985
2426535,102785.9985,286.6200003,120.2685144,,7695,2426535,102785.9985
2426591,102783.9966,286.6200003,120.1046647,,7696,2426591,102783.9966
2426647,102783.9966,286.6200003,120.1046647,,7697,2426647,102783.9966
2426704,102782.9956,286.6200003,120.0227388,,7698,2426704,102782.9956
2426760,102784.9976,286.6200003,120.1865899,,7699,2426760,102784.9976
2426816,102781.9946,286.6200003,119.9408123,,7700,2426816,102781.9946
2426872,102783.9966,286.61,120.1004742,,7701,2426872,102783.9966
2426929,102788.0005,286.6200003,120.4323616,,7702,2426929,102788.0005
2426985,102783.9966,286.6200003,120.1046647,,7703,2426985,102783.9966
2427041,102783.9966,286.6200003,120.1046647,,7704,2427041,102783.9966
2427097,102789.0015,286.6200003,120.5142842,,7705,2427097,102789.0015
2427153,102785.9985,286.6200003,120.2685144,,7706,2427153,102785.9985
2427210,102786.9995,286.6200003,120.3504383,,7707,2427210,102786.9995
2427266,102785.9985,286.6200003,120.2685144,,7708,2427266,102785.9985
2427322,102785.9985,286.6200003,120.2685144,,7709,2427322,102785.9985
2427378,102782.9956,286.6200003,120.0227388,,7710,2427378,102782.9956
2427434,102784.9976,286.6200003,120.1865899,,7711,2427434,102784.9976
2427491,102786.9995,286.6200003,120.3504383,,7712,2427491,102786.9995
2427547,102785.9985,286.6200003,120.2685144,,7713,2427547,102785.9985
2427603,102788.0005,286.6200003,120.4323616,,7714,2427603,102788.0005
2427659,102786.9995,286.6200003,120.3504383,,7715,2427659,102786.9995
2427715,102784.9976,286.6200003,120.1865899,,7716,2427715,102784.9976
2427772,102784.9976,286.6200003,120.1865899,,7717,2427772,102784.9976
2427828,102790.0024,286.6200003,120.5962062,,7718,2427828,102790.0024
2427884,102786.9995,286.6200003,120.3504383,,7719,2427884,102786.9995
2427940,102783.9966,286.6200003,120.1046647,,7720,2427940,102783.9966
2427997,102785.9985,286.61,120.2643182,,7721,2427997,102785.9985
2428053,102786.9995,286.61,120.3462393,,7722,2428053,102786.9995
2428109,102789.0015,286.6200003,120.5142842,,7723,2428109,102789.0015
2428165,102784.9976,286.61,120.1823965,,7724,2428165,102784.9976
2428221,102788.0005,286.61,120.4281597,,7725,2428221,102788.0005
2428278,102788.0005,286.6200003,120.4323616,,7726,2428278,102788.0005
2428334,102783.9966,286.6200003,120.1046647,,7727,2428334,102783.9966
2428390,102786.9995,286.6200003,120.3504383,,7728,2428390,102786.9995
2428446,102786.9995,286.61,120.3462393,,7729,2428446,102786.9995
2428502,102791.0034,286.6200003,120.6781276,,7730,2428502,102791.0034
2428559,102788.0005,286.61,120.4281597,,7731,2428559,102788.0005
2428615,102789.0015,286.61,120.5100795,,7732,2428615,102789.0015
2428671,102786.9995,286.61,120.3462393,,7733,2428671,102786.9995
2428727,102784.9976,286.61,120.1823965,,7734,2428727,102784.9976
2428783,102784.9976,286.61,120.1823965,,7735,2428783,102784.9976
2428840,102786.9995,286.61,120.3462393,,7736,2428840,102786.9995
2428896,102782.9956,286.61,120.0185512,,7737,2428896,102782.9956
2428952,102790.0024,286.61,120.5919986,,7738,2428952,102790.0024
2429008,102783.9966,286.61,120.1004742,,7739,2429008,102783.9966
2429065,102786.9995,286.61,120.3462393,,7740,2429065,102786.9995
2429121,102788.0005,286.61,120.4281597,,7741,2429121,102788.0005
2429177,102785.9985,286.61,120.2643182,,7742,2429177,102785.9985
2429233,102786.9995,286.61,120.3462393,,7743,2429233,102786.9995
2429289,102784.9976,286.61,120.1823965,,7744,2429289,102784.9976
2429346,102790.0024,286.6200003,120.5962062,,7745,2429346,102790.0024
2429402,102784.9976,286.61,120.1823965,,7746,2429402,102784.9976
2429458,102786.9995,286.61,120.3462393,,7747,2429458,102786.9995
2429514,102786.9995,286.61,120.3462393,,7748,2429514,102786.9995
2429570,102790.0024,286.61,120.5919986,,7749,2429570,102790.0024
2429627,102786.9995,286.61,120.3462393,,7750,2429627,102786.9995
2429683,102789.0015,286.61,120.5100795,,7751,2429683,102789.0015
2429739,102784.9976,286.61,120.1823965,,7752,2429739,102784.9976
2429795,102789.0015,286.61,120.5100795,,7753,2429795,102789.0015
2429851,102789.0015,286.61,120.5100795,,7754,2429851,102789.0015
2429908,102788.0005,286.61,120.4281597,,7755,2429908,102788.0005
2429964,102791.0034,286.61,120.6739171,,7756,2429964,102791.0034
2430020,102788.0005,286.61,120.4281597,,7757,2430020,102788.0005
2430076,102786.9995,286.61,120.3462393,,7758,2430076,102786.9995
2430133,102784.9976,286.61,120.1823965,,7759,2430133,102784.9976
2430189,102790.0024,286.61,120.5919986,,7760,2430189,102790.0024
2430245,102789.0015,286.61,120.5100795,,7761,2430245,102789.0015
2430301,102786.9995,286.61,120.3462393,,7762,2430301,102786.9995
2430357,102785.9985,286.61,120.2643182,,7763,2430357,102785.9985
2430414,102792.0044,286.61,120.7558349,,7764,2430414,102792.0044
2430470,102788.0005,286.61,120.4281597,,7765,2430470,102788.0005
2430526,102788.0005,286.61,120.4281597,,7766,2430526,102788.0005
2430582,102788.0005,286.61,120.4281597,,7767,2430582,102788.0005
2430638,102785.9985,286.61,120.2643182,,7768,2430638,102785.9985
2430695,102785.9985,286.61,120.2643182,,7769,2430695,102785.9985
2430751,102788.0005,286.61,120.4281597,,7770,2430751,102788.0005
2430807,102788.0005,286.61,120.4281597,,7771,2430807,102788.0005
2430863,102788.0005,286.61,120.4281597,,7772,2430863,102788.0005
2430920,102788.0005,286.61,120.4281597,,7773,2430920,102788.0005
2430976,102791.0034,286.61,120.6739171,,7774,2430976,102791.0034
2431032,102789.0015,286.61,120.5100795,,7775,2431032,102789.0015
2431088,102785.9985,286.61,120.2643182,,7776,2431088,102785.9985
2431144,102786.9995,286.5999998,120.3420402,,7777,2431144,102786.9995
2431201,102791.0034,286.5999998,120.6697066,,7778,2431201,102791.0034
2431257,102788.0005,286.61,120.4281597,,7779,2431257,102788.0005
2431313,102790.0024,286.61,120.5919986,,7780,2431313,102790.0024
2431369,102783.9966,286.5899996,120.0920932,,7781,2431369,102783.9966
2431425,102786.9995,286.61,120.3462393,,7782,2431425,102786.9995
2431482,102788.0005,286.5999998,120.4239578,,7783,2431482,102788.0005
2431538,102786.9995,286.5999998,120.3420402,,7784,2431538,102786.9995
2431594,102789.0015,286.61,120.5100795,,7785,2431594,102789.0015
2431650,102789.0015,286.61,120.5100795,,7786,2431650,102789.0015
2431706,102788.0005,286.5899996,120.4197559,,7787,2431706,102788.0005
2431763,102789.0015,286.61,120.5100795,,7788,2431763,102789.0015
2431819,102782.9956,286.61,120.0185512,,7789,2431819,102782.9956
2431875,102789.0015,286.5999998,120.5058747,,7790,2431875,102789.0015
2431931,102784.9976,286.61,120.1823965,,7791,2431931,102784.9976
2431988,102785.9985,286.5899996,120.2559259,,7792,2431988,102785.9985
2432044,102783.9966,286.5999998,120.0962837,,7793,2432044,102783.9966
2432100,102788.0005,286.61,120.4281597,,7794,2432100,102788.0005
2432156,102788.0005,286.61,120.4281597,,7795,2432156,102788.0005
2432212,102786.9995,286.61,120.3462393,,7796,2432212,102786.9995
2432269,102785.9985,286.5899996,120.2559259,,7797,2432269,102785.9985
2432325,102785.9985,286.5899996,120.2559259,,7798,2432325,102785.9985
2432381,102791.0034,286.5999998,120.6697066,,7799,2432381,102791.0034
2432437,102785.9985,286.61,120.2643182,,7800,2432437,102785.9985
2432493,102791.0034,286.61,120.6739171,,7801,2432493,102791.0034
2432550,102788.0005,286.61,120.4281597,,7802,2432550,102788.0005
2432606,102788.0005,286.5999998,120.4239578,,7803,2432606,102788.0005
2432662,102788.0005,286.5899996,120.4197559,,7804,2432662,102788.0005
2432718,102785.9985,286.5899996,120.2559259,,7805,2432718,102785.9985
2432774,102783.9966,286.5899996,120.0920932,,7806,2432774,102783.9966
2432831,102789.0015,286.5999998,120.5058747,,7807,2432831,102789.0015
2432887,102790.0024,286.5999998,120.587791,,7808,2432887,102790.0024
2432943,102789.0015,286.5899996,120.5016699,,7809,2432943,102789.0015
2432999,102784.9976,286.5899996,120.1740099,,7810,2432999,102784.9976
2433055,102789.0015,286.61,120.5100795,,7811,2433055,102789.0015
2433112,102786.9995,286.5899996,120.3378412,,7812,2433112,102786.9995
2433168,102789.0015,286.5899996,120.5016699,,7813,2433168,102789.0015
2433224,102786.9995,286.5999998,120.3420402,,7814,2433224,102786.9995
2433280,102786.9995,286.5899996,120.3378412,,7815,2433280,102786.9995
